Group nationality,Group gender,Group age,Group special needs,Group Details," Theme 1: Shrinking Protection Space
Refugee responses to shrinking protection space:Issue"," Theme 1: Shrinking Protection Space
Refugee responses to shrinking protection space:Refugee Recommendation"," Theme 1: Shrinking Protection Space
Refugee responses to shrinking protection space:Team Recommendation"," Theme 1: Shrinking Protection Space
Refugee responses to shrinking protection space:Issue"," Theme 1: Shrinking Protection Space
Refugee responses to shrinking protection space:Refugee Recommendation"," Theme 1: Shrinking Protection Space
Refugee responses to shrinking protection space:Team Recommendation"," Theme 1: Shrinking Protection Space
Refugee responses to shrinking protection space:Issue"," Theme 1: Shrinking Protection Space
Refugee responses to shrinking protection space:Refugee Recommendation"," Theme 1: Shrinking Protection Space
Refugee responses to shrinking protection space:Team Recommendation",Theme 1: Shrinking Protection SpaceRefugee responses to shrinking protection space:Issue,Theme 1: Shrinking Protection SpaceRefugee responses to shrinking protection space:Refugee recommendation,Theme 1: Shrinking Protection Space Refugee responses to shrinking protection space:PA recommendation,Theme 1: Shrinking Protection Space Refugee responses to shrinking protection space:Issue,Theme 1: Shrinking Protection Space Refugee responses to shrinking protection space:Refugee recommendation,Theme 1: Shrinking Protection Space Refugee responses to shrinking protection space:PA recommendation,Theme 1: Shrinking Protection Space Refugee responses to shrinking protection space:Issue,Theme 1: Shrinking Protection Space Refugee responses to shrinking protection space:Refugee recommendation,Theme 1: Shrinking Protection Space Refugee responses to shrinking protection space:PA recommendation," Theme 1: Shrinking Protection Space
Challenges to peaceful co-existence between refugees and host communityIssue"," Theme 1: Shrinking Protection Space
Challenges to peaceful co-existence between refugees and host communityRefugee Recommendation"," Theme 1: Shrinking Protection Space
Challenges to peaceful co-existence between refugees and host communityTeam Recommendation"," Theme 1: Shrinking Protection Space
Challenges to peaceful co-existence between refugees and host communityIssue "," Theme 1: Shrinking Protection Space
Challenges to peaceful co-existence between refugees and host communityRefugee Recommendation"," Theme 1: Shrinking Protection Space
Challenges to peaceful co-existence between refugees and host communityTeam Recommendation"," Theme 1: Shrinking Protection Space
Fraud:Issue"," Theme 1: Shrinking Protection Space
Fraud:Refugee Recommendation"," Theme 1: Shrinking Protection Space
Fraud:Team recommendation"," Theme 1: Shrinking Protection Space
Specific protection risks of Iraqis who arrived after June 2014 (if applicable):Issue"," Theme 1: Shrinking Protection Space
Specific protection risks of Iraqis who arrived after June 2014 (if applicable):Refugee Recommendation"," Theme 1: Shrinking Protection Space
Specific protection risks of Iraqis who arrived after June 2014 (if applicable):Team Recommendation","Theme 2: Community Based Protection Network
Community Based Complaint Mechanisms:Issue","Theme 2: Community Based Protection Network
Community Based Complaint Mechanisms:Refugee Recommendation","Theme 2: Community Based Protection Network
Community Based Complaint Mechanisms:Team Recommendation","Theme 2: Community Based Protection Network
Risk and coping mechanisms of refugees living in ITSs.Issue","Theme 2: Community Based Protection Network
Risk and coping mechanisms of refugees living in ITSs.Refugee Recommendation","Theme 2: Community Based Protection Network
Risk and coping mechanisms of refugees living in ITSs.Team Recommendation","Theme 2:  Community Based Protection Network
Short and long term needs/aspirations/plans of refugees:Issue","Theme 2: Community Based Protection Network
Short and long term needs/aspirations/plans of refugees:Refugee Recommendation","Theme 2: Community Based Protection Network
Short and long term needs/aspirations/plans of refugees:Team Recommendation","Theme 3: Protection – Assistance and Services
Access to services by refugees with disabilities (adult and children) and SGBV survivors: Issue","Theme 3: Protection – Assistance and Services
Access to services by refugees with disabilities (adult and children) and SGBV survivors: Refugee Recommendation","Theme 3: Protection – Assistance and Services
Access to services by refugees with disabilities (adult and children) and SGBV survivors: Team Recommendation","Theme 3: Impact of the Government’s new health policy
Impact of the Government’s new health policy:Issue","Theme 3: Protection – Assistance and Services
Impact of the Government’s new health policy:Refugee Recommendation","Theme 3: Protection – Assistance and Services
Impact of the Government’s new health policy:Team Recommendation","Theme 3: Protection – Assistance and Services
Refugee perceptions on home visits:Issue","Theme 3: Protection – Assistance and Services
Refugee perceptions on home visits:Refugee Recommendation","Theme 3: Protection – Assistance and Services
Refugee perceptions on home visits:Team Recommendation","Theme 3: Protection – Assistance and Services
Challenges posed by the increasing number of unaccompanied minors:Issue","Theme 3: Protection – Assistance and Services
Challenges posed by the increasing number of unaccompanied minors:Refugee Recommendation","Theme 3: Protection – Assistance and Services
Challenges posed by the increasing number of unaccompanied minors:Team Recommendation","Theme 3: Protection – Assistance and Services
Cash based interventions:Issue","Theme 3: Protection – Assistance and Services
Cash based interventions:Refugee Recommendation","Theme 3: Protection – Assistance and Services
Cash based interventions:Team Recommendation"
Syrians,Male,Adult,None,Cash beneficiaries,. Restricted freedom of movement and fear of deportation due to lack of bailout permit,,. Raise awareness on refugee rights and referrals for complaints handling mechanisms,. Exploitation by employers,,,. Harassment against young women in the streets ,,,. Decrease in value of food vouchers and cash assistance limits ability to cover rent and basic needs ,,,". Child labour and exploitation (children working long hours, below minimum wage) ",,. Raise awareness on child protection mechanisms,,,,". Few cases of social tension with host community, in general peaceful coexistence with host community ",,. Sensitise teachers and police to child protection/human rights principles and specific protection issues facing Syrians,,,,. Cases of authorities requesting bribes in return for fake MOI cards and bailout permits,,. Raise awareness on ways of reporting fraud ,,,,". Complaints have been placed to/through: police, UNHCR, Info line and governor; lack of awareness of complaints box (to raise their complaints about CBOs, NGOs ad UN agencies); not all refugees are aware of UNHCR info line and those that are find it ineffective due to no or slow follow-up; Lack of awareness about Legal Aid and NGO hotlines; Lack of trust in CBOs; a sense of having no rights and that the police and legal system discriminates against them because they are Syrians; no law said to protect refugees against violence from authorities ",,. Raise awareness on complaints handling mechanisms;  strenthen complaints handling mechanisms; capacity building of staff who deal with helpline/petition mechanism," . Challenges linked to weather conditions, access to quality health care, fear of arrest and deportation for living in ITSs, lack of water and electricity",,,". .) food, .) quality health care, .) primary and Higher Education opportunities, .) safe return to Syria ",,,. Lack of awareness on services for PwD and survivors of SGBV,,". Dissemination of information on services available to people with disabilities- children in particular.
Development of educational sessions/ trainings and activities for children with disabilities that  will allow children to learn how to take care of themselves and give mothers to possibility of having some free time for them.",". Decrease in quality and access to health care. Inability to pay for subsidised health care, services provided by CARITAS said to be of a higher standard",,.  Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,. Negative view on Home Visits due to no or slow follow-up,,". Conduct Home Visits as means of needs assessment, this builds trust with refugees; capacity building for staff who conduct Home Visits (in terms of code of conduct, length of visits etc)",,,,. Decrease in cash assistance ,,
Syrians,Male and female,"Minors, youths and adults",PwD,None,. Restricted freedom of movement ,. Expidite RSD cases of unregistered refugees so they may be eligible for UNHCR protection ,,. Poor access to and quality of health care ,,. Expand provision of health care beyond services provided by JHAS,. Social isolation of PwD; families experiencing care for PwD as burdensome,. Humanitarian staff to treat PwD with respect and empathy ,. Organise activities that meet needs and interests of PwD,. Poor quality education for minors and youths ,". literacy and numeracy training for adults; training on how to make handcrafts; recreational activities for all age groups
",. Identify education needs and aspirations of PwD and corresponding opportunities,. Child labour,,. Employment opportunities for adults; raise awareness on child protection machanisms ,,,,. Verbal and physical (beating) abuse by members of host community; cases of teachers threatening to return youths to Syria,,. Sensitise teachers and police to child protection/human rights principles and specific protection issues facing Syrians,,,,. Attempts to receive more benefits by registering individual families; lying about disability and divorce; misrepresenting financial situation,,.  Raise awareness on ways of reporting fraud ,,,,. Lack of awareness on complaints handling mechanisms; lack of trust in CBOs; reluctance to report cases of harassment due to fear of retaliation by agressors; ,,. Raise awareness on complaints handling mechanisms;  strenthen complaints handling mechanisms; capacity building of staff who deal with helpline/petition mechanism,". Challenges linked to weather conditions, access to quality health care, fear of arrest and deportation for living in ITSs, lack of water and electricity",,,. .) quality health care; .) employment opportunities; .) education opportunities for minors and youths ,,,. lack of education for children with special needs/disability; decrease in value of food vouchers; decrease in quality and access to health care ,,. Dissemination of information on services available to people with disabilities- children in particular.,". New health policy places extra financial burden on families, they cannot afford subsidised health care; strong need for optic, dental, skin disease, x-rays, laboratory tests and psychiatric care!",,. Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,. Positive view on Home Visits but need to improve follow-up,,". Conduct Home Visits as means of needs assessment, this builds trust with refugees; capacity building for staff who conduct Home Visits (in terms of code of conduct, length of visits etc)",,,,,,
Syrians,Male and female,Adolescents,None,None,. Restricted freedom of movement due to lack of MOI cards,. Provide MOI cards for all to enable freedom of movement,. Expedite provision of MOI cards,. Forced early marriage to ease financial burden for families struggling to meet basic needs ,. Raise awareness among Syrian adults on harm related to early marriage,. Raise awareness on child rights and harmful effects of early marriage; raise awareness on child protection mechanisms; increase cash assistance,,,,,,,,,,,,,. Verbal harassment against children in schools ,,. Sensitise teachers and police to child protection/human rights principles and specific protection issues facing Syrians,,,,,,,,,,. Lack of awareness on complaints handling mechanisms,, . Raise awareness on complaints handling mechanisms;  strengthen complaints handling mechanisms; capacity building of staff who deal with helpline/petition mechanism,". Challenges linked to weather conditions, transportation, remote location of health care centers, sewage, schools, electricity, feeling unsafe",,,,,,,,,". Poor quality and access to health care, health care was better under JHAS",,.  Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,". Positive view on Home Visits, makes refugees feel they are not forgotten",,". Conduct Home Visits as means of needs assessment, this builds trust with refugees; capacity building for staff who conduct Home Visits (in terms of code of conduct, length of visits etc)",,,,,,
Syrians,Female,Adult,None ,None,. Restricted freedom of movement  due to lack of MOI cards,. Provide MOI cards for all to enable freedom of movement,. Expedite provision of MOI cards,. Forced early marriage to ease financial burden for families struggling to meet basic needs ,,. Raise awareness on child rights and harmful effects of early marriage; raise awareness on child protection mechanisms; increase cash assistance,,,,,,,,,,,,,". Tension with host community, frequent harassment by members of host community ",,. Sensitise police on human rights principles and specific protection issues facing Syrians,,,,,,,,,,. Limited awareness on UNHCR complaints handling mechanisms (some make use of helpline),,. Raise awareness on complaints handling mechanisms;  strengthen complaints handling mechanisms; capacity building of staff who deal with helpline/petition mechanism,,,,". .) Better access to service, .) employment opportunities, .) education opportunities for children, .) safe return to Syria ",,,. Very limited access to services in general ,,. Dissemination of information on services available to people with disabilities- children in particular.,". Poor quality and access to health care, health care was better under JHAS; inability to pay for subsidised health care",,. Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,". Positive view on Home Visits, makes refugees feel they are not forgotten",,". Conduct Home Visits as means of needs assessment, this builds trust with refugees; capacity building for staff who conduct Home Visits (in terms of code of conduct, length of visits etc)",,,,. Cash assistance insufficient to cover rent and basic needs ,,
Syrians,Female,Adult,None,Cash beneficiaries,. Restricted freedom of movement  due to lack of MOI cards; fear of deportation if caught without MOI,. Provide MOI cards for all to enable freedom of movement,. Expedite provision of MOI cards; raise awareness on rights of refugees,. Forced early marriage to ease financial burden for families struggling to meet basic needs ,,. Raise awareness on child rights and harmful effects of early marriage; raise awareness on child protection mechanisms; increase cash assistance,,,,,,,,,,,,,". Sense that host community are burdened by large number of refugees, this leads to tensions; girls especially are verbally harassed in school",,. Sensitise police on human rights principles and specific protection issues facing Syrians; scale-up social activities for Syrians and Jordanians,,,,. Landlords raise rent for Syrian refugees,,. Raise awareness on ways of reporting fraud ,,,,. Limited awareness on UNHCR complaints handling mechanisms (some make use of helpline),,. Raise awareness on complaints handling mechanisms;  strengthen complaints handling mechanisms; capacity building of staff who deal with helpline/petition mechanism,,,,. Education opportunities for children to safeguard a better future for them,,,,,,". Poor quality and access to health care, health care was better under JHAS; inability to pay for subsidised health care",,. Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,". Positive view on Home Visits, makes refugees feel they are not forgotten",,". Conduct Home Visits as means of needs assessment, this builds trust with refugees; capacity building for staff who conduct Home Visits (in terms of code of conduct, length of visits etc)",,,,. Long waiting periods for receiving cash assistance; only one ATM machine makes accessibility difficult ,. Establish more ATM machines in Mafraq; ensure cash assistance for all ,
Syrians,Male,Adult,None,Cash beneficiaries,. Restricted freedom of movement  due to lack of MOI cards; fear of deportation if caught without MOI,. Provide MOI cards for all to enable freedom of movement,. Expedite provision of MOI cards; raise awareness on rights of refugees,. Forced early marriage to ease financial burden for families struggling to meet basic needs ,,.  Raise awareness on child rights and harmful effects of early marriage; raise awareness on child protection mechanisms; increase cash assistance,,,,,,,,,,,,,". Sense that host community are burdened by large number of refugees, this leads to tensions",,. Sensitise police on human rights principles and specific protection issues facing Syrians; scale-up social activities for Syrians and Jordanians,,,,. Landlords raise rent for Syrian refugees,,,,,,. Limited awareness on UNHCR complaints handling mechanisms (some make use of helpline),,. Raise awareness on complaints handling mechanisms;  strengthen complaints handling mechanisms; capacity building of staff who deal with helpline/petition mechanism,,,,,,,,,," . Poor quality and access to health care, health care was better under JHAS; inability to pay for subsidised health care",,. Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,". Positive view on Home Visits, makes refugees feel they are not forgotten",,". Conduct Home Visits as means of needs assessment, this builds trust with refugees; capacity building for staff who conduct Home Visits (in terms of code of conduct, length of visits etc)",,,,. Long waiting periods for receiving cash assistance; only one ATM machine makes accessibility difficult ,. Establish more ATM machines in Mafraq; ensure cash assistance for all ,
Syrians,Female,Youth,None,None ,. Restricted freedom of movement due to lack of MOI cards; fear of deportation or forced relocation to Azraq , . Provide MOI cards for all to enable freedom of movement,. Expedite provision of MOI cards; raise awareness on rights of refugees,. Inability to cover rent and basic needs,,,". Exploitation by employers (working long hours, below minimum wage) ",,. Raise awareness on rights of refugees,,,,,,,,,,. Verbal and physical harassment against children in schools,. Open night shift schools for children,. Sensitise police on human rights principles and specific protection issues facing Syrians; scale-up social activities for Syrians and Jordanians; raise awareness on child protection mechanisms; open night shift schools for children ,,,,,,,,,,. Limited awareness on UNHCR complaints handling mechanisms (some make use of helpline),,,,,,. Better access to services; better protection of fundamental rights ,,,,,,".  Poor quality and access to health care, health care was better under JHAS; inability to pay for subsidised health care",,. Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,". Positive view on Home Visits, makes refugees feel they are not forgotten",,". Conduct Home Visits as means of needs assessment, this builds trust with refugees; capacity building for staff who conduct Home Visits (in terms of code of conduct, length of visits etc)",,,,. Most vulnerable refugees do not receive cash assistance ,,
Syrians,Female,Adult,None,FHH,. Restricted freedom of movement due to lack of MOI cards,. Provide MOI cards for all to enable freedom of movement,. Expedite provision of MOI cards; raise awareness on rights of refugees,. Forced early marriage to ease financial burden for families struggling to meet basic needs ,,.  Raise awareness on child rights and harmful effects of early marriage; raise awareness on child protection mechanisms; increase cash assistance,,,,,,,,,,,,,. Tensions with host community; neighbours complain about Syrian women visiting each other at night ,,. Scale-up social activities for Syrians and Jordanians,,,,,,,,,,. Limited awareness on UNHCR complaints handling mechanisms (some make use of helpline),,. Raise awareness on complaints handling mechanisms;  strengthen complaints handling mechanisms; capacity building of staff who deal with helpline/petition mechanism,,,,". .) Better access to services, .) right to visit Syria and return to Jordan ",,,,,,". Poor quality and access to health care, health care was better under JHAS; inability to pay for subsidised health care",,. Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,". Positive view on Home Visits, makes refugees feel they are not forgotten",,". Conduct Home Visits as means of needs assessment, this builds trust with refugees; capacity building for staff who conduct Home Visits (in terms of code of conduct, length of visits etc)",,,,. Cash assistance insufficient to cover rent and basic needs ,,
Syrians,Male and female,Adults,None,Persons living in ITSs,. Extremely restricted freedom of movement  due to lack of MOI cards costs of transportation fees ,. ,.  Expedite provision of MOI cards; raise awareness on rights of refugees,.  Fear of deportation and forced relocation to Azraq camp,,. Raise awareness on rights of refugees related to ITSs,. Lack of education for children ,. Introduce school night shifts ,. Raise awareness on UNHCR services; identify reasons for lack of education;  ,". Exploitation by employers (working long hours, below minimum wage)",,,,,,,,,. Tensions with host community ,,. Scale-up social activities for Syrians and Jordanians,,,,. Several cases of fraud reported,,. Raise awareness on ways of reporting fraud ,,,,. Limited awareness on UNHCR complaints handling mechanisms (some make use of helpline),,. Raise awareness on complaints handling mechanisms;  strengthen complaints handling mechanisms; capacity building of staff who deal with helpline/petition mechanism,,,,. Better access to services,,,,,,". Poor quality and access to health care, health care was better under JHAS; inability to pay for subsidised health care",,. Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,". Positive view on Home Visits, makes refugees feel they are not forgotten",,". Conduct Home Visits as means of needs assessment, this builds trust with refugees; capacity building for staff who conduct Home Visits (in terms of code of conduct, length of visits etc)",,,,. Some in need of cash assistance do not receive it,,
Syrians,Male,Youth,None,None ,. Restricted freedom of movement due to lack of MOI cards and fear of deportation and forced relocation to Azraq camp ,. Provide MOI cards for all to enable freedom of movement,. Expedite provision of MOI cards; raise awareness on rights of refugees,. Inability to cover rent and basic needs ,,,,,,,,,,,,,,,. Tensions with host community,,. Scale-up social activities for Syrians and Jordanians,,,,,,,,,,.  Limited awareness on UNHCR complaints handling mechanisms (some make use of helpline),,. Raise awareness on complaints handling mechanisms;  strengthen complaints handling mechanisms; capacity building of staff who deal with helpline/petition mechanism,". Challenges linked to weather conditions, access to quality health care, fear of arrest and deportation for living in ITSs, lack of water and electricity",,,. Better access to services,,,,,,". Poor quality and access to health care, health care was better under JHAS; inability to pay for subsidised health care; hike in costs of medication ",,. Strengthen services provided by JHAS; expand provision of health care services beyond JHAS.,". Positive view on Home Visits, makes refugees feel they are not forgotten",,". Conduct Home Visits as means of needs assessment, this builds trust with refugees; capacity building for staff who conduct Home Visits (in terms of code of conduct, length of visits etc)",,,,. Some in need of cash assistance do not receive it,,
Syrians,Male and female,Minors,None,None,. Restricted freedom of movement,,.  Expedite provision of MOI cards; raise awareness on rights of refugees,. Early forced marriage,,. Raise awareness on child rights and harmful effects of early marriage; raise awareness on child protection mechanisms; increase cash assistance,,,,,,,,,,,,,. Verhal harassment and bullying by children in schools ,,. Sensitise police on human rights principles and specific protection issues facing Syrians; scale-up social activities for Syrians and Jordanians; raise awareness on child protection mechanisms; open night shift schools for children ,,,,,,,,,,. Lack of awareness on complaints handling mechanisms,,. Raise awareness on complaints handling mechanisms;  strengthen complaints handling mechanisms; capacity building of staff who deal with helpline/petition mechanism,,,,,,,,,,. Limited access to health care,,,,,,,,,,,
Syrians,Male,Older Persons,None,None,. Restricted freedom of movement and fear of deportation,,. Expedite provision of MOI cards; raise awareness on rights of refugees,". Change in gender roles due to flight and new life as refugees, negatively impacts family relations",,,. Difficulties in registering new born babies,,. Provide instructions on how to register birth of babies in civil registry,. Exploitation by employers,,,,,,,,,.  Tensions with host community,,. Sensitise police on human rights principles and specific protection issues facing Syrians; scale-up social activities for Syrians and Jordanians; raise awareness on child protection mechanisms,,,,. Several cases of fraud reported,,. Raise awareness on ways of reporting fraud ,,,,. Lack of awareness on complaints handling mechanisms (some use of helpline),,. Raise awareness on complaints handling mechanisms;  strengthen complaints handling mechanisms; capacity building of staff who deal with helpline/petition mechanism,". Challenges linked to weather conditions, access to quality health care, fear of arrest and deportation for living in ITSs, lack of water and electricity",,,. Better access to services ,,,,,,". Poor quality and access to health care, health care was better under JHAS; inability to pay for subsidised health care",,. Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,". Positive view on Home Visits, makes refugees feel they are not forgotten",,". Conduct Home Visits as means of needs assessment, this builds trust with refugees; capacity building for staff who conduct Home Visits (in terms of code of conduct, length of visits etc)",,,,,,
Syrians,Female,Older Persons,None,None,.  Restricted freedom of movement and fear of deportation,,. Expedite provision of MOI cards; raise awareness on rights of refugees,. Early forced marriage of girls ,,. Raise awareness on child rights and harmful effects of early marriage; raise awareness on child protection mechanisms; increase cash assistance,. Difficulties in registering new born babies,,. Provide instructions on how to register birth of babies in civil registry,,,,,,,,,,". Tension with host community, neighbours from host community complain that Syrian women visit each other at night",,. Sensitise police on human rights principles and specific protection issues facing Syrians; scale-up social activities for Syrians and Jordanians,,,,. Several cases of fraud reported,,. Raise awareness on ways of reporting fraud ,,,,. Lack of awareness on complaints handling mechanisms (some use of helpline),,. Raise awareness on complaints handling mechanisms;  strengthen complaints handling mechanisms; capacity building of staff who deal with helpline/petition mechanism,". Challenges linked to weather conditions, access to quality health care, fear of arrest and deportation for living in ITSs, lack of water and electricity",,,. .) better access to services; .) recognition of basic human rights ,,,,,,". Poor quality and access to health care, health care was better under JHAS; inability to pay for subsidised health care",,. Strengthen services provided by JHAS; expand provision of health care services beyond JHAS;,".  Positive view on Home Visits, makes refugees feel they are not forgotten",,". Conduct Home Visits as means of needs assessment, this builds trust with refugees; capacity building for staff who conduct Home Visits (in terms of code of conduct, length of visits etc)",,,,. Cash assistance insufficient to cover rent and basic needs ,,
Syrians ,Female,Adults and youths,PwD,None,.  Restricted freedom of movement and fear of deportation,,. Expedite provision of MOI cards; raise awareness on rights of refugees,.  Early forced marriage of girls ,,. Raise awareness on child rights and harmful effects of early marriage; raise awareness on child protection mechanisms; increase cash assistance,,,,,,,,,,,,,,,,,,,,,,,,,. Lack of awareness on complaints handling mechanisms (some use of helpline),. Request for UNHCR staff to provide complaints handling through Home Visits for PwD,. Raise awareness on complaints handling mechanisms;  strengthen complaints handling mechanisms; capacity building of staff who deal with helpline/petition mechanism,,,,, ,,. Limited access to services (long waiting lists and inaccessibility due to costs or mode of transportation) ,. Scale-up services targeting needs of PwD (more centers),,". Poor quality and access to health care, health care was better under JHAS; inability to pay for subsidised health care",,.  Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,". Positive view on Home Visits, makes refugees feel they are not forgotten",. Scale up Home Visits ,". Conduct Home Visits as means of needs assessment, this builds trust with refugees; capacity building for staff who conduct Home Visits (in terms of code of conduct, length of visits etc)",,,,. Cash assistance insufficient to cover rent and basic needs ,,
Syrians,Male and female,Adolescents,None,None,. Restricted freedom of movement ,,. Expedite provision of MOI cards; raise awareness on rights of refugees,. Lack of employment and Higher Education opportunities ,,. Raise awareness on services by UNHCR and partners; scale-up CSC activities,. Discrimination against adolescents in school,,. Sensitise teachers and police to child protection/human rights principles and specific protection issues facing Syrians,. Feelings of insecurity leading to social isolation among female adolescents ,,. Scale-up CSC activities ,,"
",,,,,. Tensions with host community ,,. Scale up CSC activities targeting Syrians and Jordanians ,,,,,,,,,,. Fear of reporting harassment to the police (linked to fear of deportation); lack of awareness on complaints handling mechanisms; community support mechanisms for resolving interpersonal issues,,. Raise awareness on complaints handling mechanisms;  strengthen complaints handling mechanisms; capacity building of staff who deal with helpline/petition mechanism,". Lack of water, electricity and appropriate toilets. Plus, tents have lower resistance to storms; lack of education opportunities 
",,,". .) Safe return to Syria; .) freedom of movements; .) Recreational activities; .) Hygiene kits; (.) Heaters;  (.) Financial assistance
- Health Assistants.",,,. Lack of awareness on services provided for PwD,,. Dissemination of information on services available to people with disabilities- children in particular.,. Poor access to and quality of health care (inadequate treatment) ,,.  Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,. Positive view on Home Visits but need for better follow-up,,". Conduct Home Visits as means of needs assessment, this builds trust with refugees; capacity building for staff who conduct Home Visits (in terms of code of conduct, ",,,,". Complaints on i.) not receiving cash assistance, ii.) lack of coordination between organizations which provide financial assistance; iii.)  arbitrary distribution of cash assistance by CBOs
",,
Syrians,Female,Adults,None,None,". Fear of deportation, Government verification exercise and there being no end in sight for conflict in Syria",,. Raise awareness of rights of refugees ,. Child labour and exploitation of children by employers,,. Raise awareness on child protection mechanisms ,,,,,,,,,,,,,. Verbal and physical harassment of children in schools,,.  Sensitise teachers and police to child protection/human rights principles and specific protection issues facing Syrians,,,,. Cases of persons making themselves out to be UNHCR staff offering services in return for money ,,. Raise awareness on ways of reporting fraud ,,,,. Lack of awareness on complaints handling mechanisms; lack of trust in UNHCR and humanitarian staff ,,. Raise awareness on complaints handling mechanisms;  strengthen complaints handling mechanisms; capacity building of staff who deal with helpline/petition mechanism,". lack of: .) electricity, . water, .) sanitation and hygiene",,,. .) quality health care; .) suitable shelters; .) education; .) scholarships for Higher Education for youths; .) work permits; .) safe return to Syria,,,. Limited access to services,,,". Poor access to and quality of health care (inadequate treatment); key health issues: epilepsy , backache, calcification, and special needs of elderly (i.e. diapers)  ",,. Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,. Positive view on Home Visits but need for better follow-up,,". Conduct Home Visits as means of needs assessment, this builds trust with refugees; capacity building for staff who conduct Home Visits (in terms of code of conduct, ",,,,,,
Syrians,Male,Adults,None,Cash beneficiaries,. Fear of deportation or forced relocation to Azraq camp in relation to Government verification exercise,. Request for UNHCR presence during verification exercise,. Raise awareness of rights of refugees ,. Exploitation by landlords (increasing rent for refugees) ,,. Raise awareness of rights of refugees ,,,,,,,,,,,,,. Peaceful coexistence with host community ,,,,,,,,,,,,. Lack of awareness on complaints handling mechanisms; lack of trust in UNHCR staff ,,. Raise awareness on complaints handling mechanisms;  strengthen complaints handling mechanisms; capacity building of staff who deal with helpline/petition mechanism,". lack of: .) electricity,  .)water, .) sanitation",,,". .) medical services, .) education (university), .) work permits , .) safe return to Syria ",,,,,,. Poor access to and quality of health care ,. Establish more health care centers in Mafraq,. Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,. Positive view on Home Visits but need for better follow-up,,". Conduct Home Visits as means of needs assessment, this builds trust with refugees; capacity building for staff who conduct Home Visits (in terms of code of conduct,",,,,,,
Syrians,Female,Adults,None,Cash beneficiaries,. Restricted freedom of movement and fear of deportation for being caught without MOI cards ,,. Raise awareness on rights of refugees ,. Bullying and harassment of children in schools,. Police patrols during breaks between classes; organisation of meetings between school principals and community leaders to address issue of harassment in and outside school,. Sensitise teachers and police to child protection/human rights principles and specific protection issues facing Syrians,. Child labour and exploitation of children by employers ,,. Raise awareness on child protection mechanisms,,,,,,,,,,". Tensions with host community, a feeling of being unwelcome",,,. Scale up CSC activities for Jordanians and Syrians,,,,,,,,,. Lack of awareness of complaints handling mechanisms,,. Raise awareness on complaints handling mechanisms;  strengthen complaints handling mechanisms; capacity building of staff who deal with helpline/petition mechanism,,,,". .) quality health care, .) primary and Higher Education opportunities, .) work permits, .) adequate housing ",,,. Limited awareness of UNHCR services,,. Raise awareness on UNHCR services, . Poor access to and quality of health care ,,. Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,. Positive view on Home Visits but need for better follow-up,,". Conduct Home Visits as means of needs assessment, this builds trust with refugees; capacity building for staff who conduct Home Visits (in terms of code of conduct,",,,,,,
Syrians,Female,Youth,None,None,. Restricted freedom of movement due to lack of bailout cards,,. Raise awareness on rights of refugees ,". Exploitation by employers (working overtime, below minimum wage) ",,,,,,,,,,,,,,,". Peaceful coexistence with host community, a sense of mutual support ",,,,,,,,,,,,. Lack of awareness of complaints handling mechanisms; fear of reporting to the police due fear of deportation or forced relocation to Azraq camp,,.  Raise awareness on complaints handling mechanisms;  strengthen complaints handling mechanisms; capacity building of staff who deal with helpline/petition mechanism,,,,". lack of water, electricity and appropriate toilets; tents have lower resistance to storms.
- Lack of education services.
",,,,,,.  Poor access to and quality of health care ,,.  Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,. Positive view on Home Visits but need for better follow-up,,". Conduct Home Visits as means of needs assessment, this builds trust with refugees; capacity building for staff who conduct Home Visits (in terms of code of conduct,",,,,". complaints about cash assistance: not receiving cash assistance, lack of coordination between all organizations which provide financial assistance; arbitrary/unfair distribution of assistance by CBOs
",,
Syrians,Female,Adults,None,"FHH living in Khalidiyah
",. Restricted movement as most do not have MOI cards or bail out permits ,,. Raise awareness on rights of refugees ,,,,,,,,,,,,,,,,. Peaceful coexistence with host community ,,,,,,,,,,,,. Awareness of complaints handling mechanisms ,,. Raise awareness on complaints handling mechanisms;  strengthen complaints handling mechanisms; capacity building of staff who deal with helpline/petition mechanism,,,,. .) legal recognition of their rights; .) cash assistance; quality health care; .) educational opportunities; .) safe return to Syria ,,,,,,. Poor access to and quality of health care ,,,. Positive view on Home Visits,,,,,,,,
